name,mz,rt,Blank_3,Blank_4,QC_1,QC_2,PS4P1,PS4P2,PS4P3,PS4P4
M173T200_POS,173.10224535850872,200.09160681152343,NA,NA,12286070.164638473,9667045.699894099,NA,NA,NA,NA
M173T537_POS,173.1320936278969,536.756591796875,580829.3210661595,467581.51470937615,890507.0859481784,NA,891452.4568230127,NA,813698.5982829231,NA
M173T493_POS,173.1320883551356,492.7308349609375,762625.0758620664,787471.2320435989,1007594.4725290824,NA,NA,NA,1254870.305199125,1499911.3023461527
M173T633_POS,173.13202619259164,633.16937255859375,NA,NA,150472.23383554764,NA,NA,NA,NA,NA
M173T206_POS,173.1361748306775,206.05643463134766,NA,NA,NA,NA,149207.79075385528,448603.71142878674,122871.46527539063,170359.97027493105
M173T281_POS,173.13635915945733,281.3023681640625,2143432.896883329,NA,NA,NA,NA,NA,NA,NA
M173T31_POS,173.15292661605505,31.44762420654297,NA,NA,NA,NA,199707.93012682284,179784.75932025656,229329.47209228523,NA
M173T479_POS,173.17234281971471,478.770751953125,NA,NA,NA,NA,119497.151830357,199542.4824709838,176610.00984374905,NA
M174T947_POS,173.96061422434488,947.37078857421875,38290271.43374993,47322872.77521466,3538058.7628750564,2996350.559571422,50762784.66074024,126772328.36540967,38108999.30604784,56559667.38553114
M174T968_POS,173.9605998602923,967.8551330566406,61302156.34577854,49465399.23890894,50610210.93900002,127993223.3274429,4197088.742034987,43646890.92144012,47047195.06400032,61896127.394840226
M174T917_POS,173.96054760075438,916.69,58016270.09999995,54167085.2060183,60879644.220723696,62858910.8634691,10339280.985058613,44770947.242024444,78470473.8436216,87110449.19162782
M174T987_POS,173.9605007129456,987.0090637207031,NA,56865448.907529555,41201382.90125006,31029603.212444335,39795094.45545656,74746514.56685843,97541668.71074949,9897672.621546837
M174T1031_POS,173.9604627594198,1030.6499731445313,20224851.386699796,41842853.65441177,39834654.640625,NA,24630355.129264586,41888144.451696575,28809219.25263147,48107018.7405469
M174T1010_POS,173.96059793193575,1009.906494140625,22256654.42744986,29056986.12027284,35498494.5115237,32899507.953125,4992799.188407227,102798753.63617867,60842793.53750011,6061171.519007343
M174T889_POS,173.96052581908944,889.46539306640625,37855051.44712539,84088114.07999949,80197070.55689032,67363867.83107078,78726936.82877436,56147191.04370937,120111124.82570861,53940103.52000045
M174T856_POS,173.96047530595672,856.49853515625,76318603.03441587,240374631.9969787,249669009.8932499,188270665.0760576,196273195.37028238,67336942.01587498,160955081.6259837,248824289.61210498
M174T837_POS,173.96045440748563,837.4990234375,37145455.86937534,31254073.552324265,28574965.603816558,15338694.342416797,12900146.742944237,48539383.13607157,9110063.514129955,11293504.403968796
M174T33_1_POS,173.9661764988591,32.65797424316406,24116882.50663352,45597196.13504031,9732302.078146875,6945571.021661261,NA,NA,NA,NA
M174T56_1_POS,173.96096380927875,55.916053771972656,13958803.204901773,35201825.7788925,6194763.7206858825,NA,NA,NA,NA,NA
M174T125_POS,173.96070825616363,125.38861083984375,24576553.304223835,69548228.45415708,NA,NA,NA,NA,NA,NA
M174T87_1_POS,173.96086683616275,87.08559799194336,14499862.093019012,16610038.19823157,NA,NA,NA,NA,NA,NA
M174T147_POS,173.96079949478565,147.2693634033203,NA,15816366.051172405,NA,NA,NA,NA,NA,NA
M174T899_POS,173.9842506092998,898.7245178222656,29786955.448448658,19321593.594537575,87751434.68509045,39218444.741731346,60772365.39017349,43539616.73338245,64858689.62410008,63391366.653447725
M174T912_POS,173.98426095598256,912.38470458984375,31549182.877975088,34462895.15134163,69881449.07306066,32668134.46114926,51991146.28837481,56788236.28307507,49701068.44706301,49854221.679600075
M174T933_POS,173.98427725631973,932.9194162597656,13166241.748431858,34639168.588955946,53757678.766816504,23815443.527883846,37490841.76268759,49663993.14264714,39248534.15444802,36201508.111734085
M174T1023_POS,173.98425415824772,1022.6149731445312,12594404.375177307,12281089.316417292,21195010.15115316,9153645.61708329,20338671.762499794,12992254.202348605,27456949.56419058,29293918.272770684
M174T979_POS,173.9842648645299,979.2960205078125,7377648.866177045,36908272.45225757,26873547.99511535,12030632.830390539,28995766.378827658,41565208.749974646,25418447.31183343,24949333.06495216
M174T881_POS,173.98422544596625,880.81365966796875,26583469.646999635,53953446.093071364,173191308.21046287,44053489.49491287,114067079.68000063,82521758.44800033,74707163.1913505,79488258.66017364
M174T854_POS,173.98422026868386,853.718505859375,44976688.69688738,126649341.16922528,190577210.0276773,211176869.14843807,366327700.4807894,539549606.7305211,621647223.9242998,338978908.72784436
M174T956_POS,173.9842559787005,956.17108154296875,20166607.043272577,17585085.256810095,35251517.07577492,18946953.688870806,38431195.9733928,44724426.30420936,40700273.176452935,50310789.61196887
M174T1003_POS,173.9842494235524,1003.2220153808594,13535896.46196499,17402538.908217076,29586044.468942992,21909980.77624491,21962359.04266738,33594415.551397756,27447420.757060636,24414893.870005034
M174T33_2_POS,173.98450622857754,32.8482666015625,1709917283.7282956,953162485.55857265,NA,NA,3774997.7027611965,NA,NA,NA
M174T66_POS,173.9845901052566,65.63460540771484,68822169.44173943,79415375.539538,NA,NA,NA,NA,NA,NA
M174T119_POS,173.98461188942974,118.59536743164062,25038722.095333304,34882283.00148878,NA,NA,NA,NA,NA,NA
M174T98_POS,173.9846594240741,97.81298828125,NA,65270848.49075474,NA,NA,NA,NA,NA,NA
M174T87_2_POS,173.9846444168909,87.15318298339844,NA,50552028.100894734,NA,NA,NA,NA,NA,NA
M174T148_POS,173.98465728593976,147.7709503173828,NA,6574705.622861081,NA,NA,NA,NA,NA,NA
M174T832_POS,173.99722222953278,831.7217675781251,9061915.988457752,10181577.804850822,15245410.211019583,10858863.227275366,14151484.927789677,17816773.649419397,13919709.037887273,13175520.701879758
M174T188_POS,174.04583213123496,187.671,NA,NA,2313836.777741708,2102791.5048766453,NA,2209470.9237256567,NA,NA
M174T56_2_POS,174.05443338460958,56.48433850708008,NA,NA,NA,1869273.6173709987,NA,3932494.448152568,2654526.199322678,3845256.444925538
M174T299_POS,174.05464419906843,298.874357421875,NA,NA,NA,433678.5796249997,NA,1094414.1813660718,NA,NA
M174T127_POS,174.06027950616556,126.99948040771484,NA,NA,849400.3095662708,681710.047848438,NA,NA,NA,NA
M174T228_POS,174.07899612946204,227.85318756103516,NA,NA,3161071.865001913,1893510.3482968737,2711817.261780874,3577874.5398164093,2712531.833821646,2697123.5829070355
M174T47_POS,174.08110770397482,47.03517150878906,NA,546821.5373249997,2901993.035966657,1257295.615974349,NA,2267109.1858557696,3174651.705681897,NA
M174T256_POS,174.0789954236428,256.47064013671877,NA,NA,1929269.2384561966,1229894.6522695308,NA,NA,NA,NA
M174T415_POS,174.09090611108581,415.40177392578124,NA,NA,NA,85922.67069035477,NA,197084.1366356017,105308.07742382737,126114.96923437514
M174T198_POS,174.11177531493908,198.35605688476562,NA,NA,NA,426173.3759858633,856132.836798077,NA,554822.2325150933,664155.5905738649
M174T34_POS,174.12289405505692,33.553306579589844,NA,NA,635326.8088173274,558649.7906750657,NA,NA,NA,421911.25219350914
M175T924_POS,174.96830789420295,923.5821533203125,NA,NA,40412781.434217215,20402145.45338152,42702056.33218504,53238875.65818175,42157313.921875,42878932.44316104
M175T913_POS,174.96828418484307,912.9178771972656,NA,NA,41031702.94989528,25761955.622932132,95937551.92844132,74623640.23745199,70002105.40540539,50757232.343307264
M175T897_POS,174.9682583138912,896.6357421875,NA,NA,58414651.135032535,42933497.3070001,72068973.16459705,62720834.395564295,81853305.26639134,70316237.02751835
M175T1010_POS,174.96826359897887,1010.3113403320312,NA,NA,22667708.879870694,12706734.620689685,27729870.65263528,29953113.129999746,30266786.99601971,22026701.015249904
M175T952_POS,174.96826894937095,951.696,NA,NA,87193006.21859154,17474169.93332008,34838256.010725625,33001966.95609855,NA,26974425.895865526
M175T967_POS,174.96827009472173,967.43023681640625,NA,NA,NA,15263371.165480621,20415174.013799697,30952257.053374924,79832673.37780027,22683350.25706541
M175T987_POS,174.96824637241497,986.7322998046875,NA,NA,32702435.01089989,14131359.432692233,25963630.872580893,30959669.536428757,25504830.884487413,26392411.41018764
M175T937_POS,174.9682895880002,936.70587158203125,NA,NA,NA,26250866.56738218,44458901.54996988,36028118.95199991,27807062.186842002,26331452.46223744
M175T1026_POS,174.96825797761352,1026.1949731445313,NA,NA,25015475.542968784,NA,18442127.279904008,31576262.762354493,23432688.32940612,19612757.04151772
M175T33_1_POS,174.96845075194315,32.797298431396484,1705891027.3754344,2158043939.5518603,NA,2076007.8580672839,NA,NA,NA,NA
M175T869_POS,174.96837439111255,869.49407958984375,12118763.521410046,NA,19876467.170725103,6557458.320411814,18554464.897245843,89315303.77866629,14407741.978252295,204322219.34280106
M175T844_POS,174.97901138821175,843.5673828125,48428790.223035425,66027332.26343038,835804227.9327049,587371547.7831465,605234199.9760224,765163966.356958,709923954.9909066,947171419.7482744
M175T91_POS,174.97961250407295,91.43217468261719,NA,7696893.929312509,NA,NA,NA,NA,NA,NA
M175T104_POS,174.97963408205246,103.73221588134766,9755350.211177776,NA,NA,NA,NA,NA,NA,NA
M175T461_POS,174.9915215252282,461.07408508300784,1316752.4906339734,786540.3505379248,1754816.1170675575,904948.4566390103,1687241.7886418784,1687258.8934935874,1640273.4830807874,1693232.6203905263
M175T930_POS,174.97932674583768,930.4543762207031,NA,NA,5823668.198044132,3491325.734531264,5006890.0884196535,4504238.630489239,3884634.480619566,5270292.777718727
M175T907_POS,174.97926873851063,906.82806396484375,6140872.859904509,NA,6235288.865859371,3560493.984902923,5651815.327885811,8978570.007374266,8464894.931466376,5436017.2817864185
M175T1021_POS,174.97937406637175,1020.5738598632813,2205112.374302886,NA,2299271.1860474986,1131487.99153905,2969998.17964287,2158975.5526500014,1920673.1714609321,2981371.5046658125
M175T956_POS,174.97934312176665,955.77557373046875,8752828.243222395,NA,8650719.235026114,1497313.011446163,4206110.009422843,4738320.765984378,3245997.975937488,3972619.3817720776
M175T992_POS,174.97937633619128,991.51922607421875,2107721.548754442,NA,8937619.072997851,1673102.2799343662,3292980.248710924,2651127.8386550867,2480846.4971093666,4124988.823253819
M175T973_POS,174.97935969398677,972.58251953125,NA,NA,2457156.8071335168,2153628.4680507854,NA,3000193.2434398173,2659387.810798736,3238846.826242434
M175T61_POS,174.97949988317794,61.00649070739746,22294628.222965635,4168570.6095794993,137035.7203288913,NA,NA,NA,396072.7066796788,NA
M175T832_POS,175.00502694630848,832.00567626953125,13816779.609941533,12128990.927638713,18072404.57174339,11101708.660813583,14079553.145124193,12189010.835900305,10600544.186547037,11286250.688703332
M175T33_2_POS,175.0011611470923,33.06886672973633,5415544.086880583,3387536.161223549,4977438.617518712,138700.53939941397,NA,NA,NA,NA
M175T600_POS,175.01514350536192,599.8516845703125,1177360.8274479085,NA,NA,NA,NA,NA,NA,NA
M175T40_POS,175.030793227016,40.47592353820801,NA,NA,6243380.934350996,2876354.8942266176,5149969.62993302,8860565.228785018,7338899.990071596,4193586.0917448
M175T76_POS,175.03364901858282,76.17164611816406,NA,NA,NA,NA,571511.5210377369,2751668.2297824607,NA,NA
M175T303_POS,175.04456302357414,302.60337829589844,NA,NA,NA,NA,11280777.388687504,12746904.405766634,11383130.430527786,13481185.617518902
M175T354_POS,175.04460031965,353.69825744628906,NA,NA,NA,NA,NA,11194288.332375005,11222919.901129995,15631603.653315995
M175T216_POS,175.0445470449003,215.7322540283203,NA,NA,21792329.317667026,NA,9712540.093025,NA,20564769.469461203,11563765.691624999
M175T384_POS,175.04456273033352,383.5226745605469,NA,NA,26350582.35985968,NA,15972591.073540535,NA,17774573.110664047,15066599.522072347
M175T237_POS,175.0445536446216,236.7757110595703,NA,NA,NA,NA,8755674.825367179,NA,9774662.70740145,11108905.94026291
M175T407_POS,175.04459918290001,407.3614501953125,NA,NA,14551481.572812501,NA,NA,12373679.642262936,14088916.37293414,38525002.034039
M175T286_POS,175.04457781748326,285.75927734375,NA,NA,NA,NA,NA,9827178.853127705,18842594.481562532,7972376.792975042
M175T322_POS,175.044549199193,322.295654296875,NA,NA,NA,NA,12211597.290013334,NA,10023099.144296866,8996239.733079562
M175T422_1_POS,175.04457110372232,422.378662109375,NA,NA,NA,NA,NA,12115292.726179117,12850163.65827418,NA
M175T651_POS,175.04457643152122,650.98199462890625,NA,NA,NA,NA,NA,NA,8446195.72183591,10817873.409133177
M175T604_POS,175.04458461252187,603.53619384765625,NA,NA,NA,NA,NA,NA,9838314.561523946,9414130.787799973
M175T266_1_POS,175.04456469031476,265.9692077636719,NA,NA,NA,NA,NA,10688180.217805259,16093163.78662497,25625346.82673074
M175T629_POS,175.0445917785775,628.7230224609375,NA,NA,NA,NA,NA,NA,16749219.887255877,12895304.285426483
M175T437_POS,175.04459832874176,437.15399169921875,NA,NA,NA,NA,NA,NA,9579704.608650992,12519033.9379113
M175T458_POS,175.0445994726199,458.3252868652344,NA,NA,NA,NA,NA,NA,8746449.865410764,13735542.40840278
M175T250_POS,175.04454861339,250.29962158203125,NA,NA,8817822.933282731,NA,NA,NA,7875772.092349997,NA
M175T537_POS,175.04458106451864,536.720947265625,NA,NA,NA,NA,23793803.96087703,NA,18007232.035706438,NA
M175T475_POS,175.04460389976404,474.88653564453125,NA,NA,NA,NA,NA,NA,8108776.016636897,10422475.4798796
M175T514_POS,175.04459228889704,514.2715911865234,NA,NA,NA,NA,NA,NA,25383968.419283286,11084965.077586316
M175T169_POS,175.04456332077336,169.31255340576172,NA,NA,NA,NA,NA,NA,7616801.94791826,23599624.998505153
M175T828_POS,175.04456933495112,828.0023193359375,1742536.4185471716,1653567.6404867796,1297138.6769274806,14732076.318776634,1217463.6612274963,1128320.8134885093,852876.2994754511,840728.4371195695
M175T127_POS,175.05483451846175,127.15900341796875,NA,NA,1157196.9465125445,1091012.7842952777,NA,NA,NA,NA
M175T496_POS,175.07223725453832,495.8495788574219,480375.91765810555,NA,NA,211213.5034736844,242953.89050077944,NA,NA,NA
M175T366_POS,175.0747190842856,366.455810546875,NA,NA,1894916.8528751358,1381815.1998622292,1828133.3731117158,1957339.237613803,2619579.4281289056,NA
M175T71_POS,175.0781930900817,70.74135228881836,NA,NA,113971.55733398437,101444.6644116212,NA,NA,NA,NA
M175T52_POS,175.08623859072867,52.119598388671875,NA,NA,11519906.149467774,7210142.3310269425,149344.65531003414,7070820.751663957,3153623.1150453086,3770623.0087996097
M175T369_POS,175.0899408411602,368.5989288330078,NA,NA,204279.28454882788,133281.66500390682,NA,NA,NA,NA
M175T242_POS,175.1223905567431,241.95093536376953,NA,NA,12272076.162596501,NA,10976123.691942964,5827227.811474347,8760318.462637648,NA
M175T266_2_POS,175.12237025542441,265.50311279296875,NA,NA,NA,NA,NA,4054628.5574573837,4388598.478006114,NA
M175T34_POS,175.11811414296838,33.6695,NA,NA,NA,839680.1035874999,NA,NA,NA,NA
M175T57_POS,175.11844996069314,56.5522,NA,NA,NA,758430.1006544704,NA,NA,NA,NA
M175T422_2_POS,175.14733150881557,421.6826477050781,611906.4378644906,355726.27991521894,664445.5959613407,NA,705070.2187174469,NA,683673.7270595023,687230.1725781227
M175T575_POS,175.14752448404562,574.7787492675782,NA,NA,1277456.7482976147,735612.3135602683,NA,NA,NA,NA
M175T481_POS,175.14753486173757,480.52972412109375,NA,1094354.534039965,NA,NA,NA,NA,NA,NA
M175T829_POS,175.14752496914465,829.27886962890625,NA,2351241.500347789,NA,NA,NA,NA,NA,NA
M175T783_POS,175.14765226843755,783.48785400390625,NA,818431.7095040613,NA,NA,NA,NA,NA,NA
M176T843_POS,175.97189525665013,843.2890625,8454567.704029815,NA,25965941.04264742,12918396.480271911,24512621.518889982,27783653.945562344,26102714.308515664,28192816.592383042
M176T33_POS,175.9711203585566,32.82278251647949,54519977.19079918,95454698.27988137,NA,NA,NA,NA,NA,NA
M176T933_POS,175.98472239734969,932.9357985839844,25032664.453513194,25834458.89855711,104856523.93038966,26800392.36359508,32052585.26191278,32012234.66717407,57819226.670613416,28595661.152380873
M176T1017_POS,175.98470107802052,1017.0125122070312,26766127.90722961,39883485.27328989,36871765.833097026,18996139.71968763,28461244.540400144,24721467.398164704,45397741.61669993,32898565.693241432
M176T61_POS,175.98478315800486,60.55078125,46250754.30937502,53792905.935874976,15106359.713241175,6331755.132441378,33872305.75228433,20400630.842229646,20862246.838412922,11861767.116993496
M176T858_POS,175.98460432383402,857.688720703125,97917954.0564494,101543415.24850714,175087411.67097744,27073841.58393714,140565274.35985923,167944858.73259485,173801924.66031516,180954646.11707342
M176T899_POS,175.98469009352576,898.95123291015625,NA,22981175.81760009,36414112.41748908,29387037.78137953,36450226.09160844,38290200.16661957,39684695.05428005,NA
M176T968_POS,175.98470102098472,967.999322265625,25586038.730274033,27499371.325481523,52947375.83383902,25942009.53375001,36755863.113654464,32171273.30075456,33601368.72461124,70960058.70428525
M176T884_POS,175.98462724140944,883.6495727539062,24934928.663069922,NA,65382446.69169196,18997346.198875025,40069916.43167422,70972602.59913096,36814977.19462524,60340692.29788928
M176T914_POS,175.98474150645347,914.3863220214844,35438073.01732636,32051612.861874986,NA,27758746.92270693,57889135.65723745,62725294.63620449,61880628.62753487,79247894.86652572
M176T1031_POS,175.98467249351276,1031.4999731445314,16582797.944899833,22252301.651041668,23920134.801562246,NA,NA,25284225.13727274,24272717.15749987,23161400.057625096
M176T991_POS,175.9847480382129,990.958740234375,16670305.022175116,27921203.716875143,NA,43469680.93154915,32145358.206769183,76058126.24832833,42147443.41271532,30625854.48534601
M176T151_POS,175.98469858941738,150.54705810546875,NA,10767973.19332503,45259615.167731166,NA,NA,12298789.970148776,NA,31862179.302217785
M176T120_POS,175.9849432673577,119.77354049682617,42582618.889285736,37166003.59960528,16002612.402644232,NA,NA,NA,NA,NA
M176T837_POS,175.99629748535457,837.0325927734375,40965142.15705502,31927317.927504852,26996844.11841669,43025394.41285221,32718121.03122397,50459442.04765356,62173085.16198746,37968531.50340537
M176T32_POS,175.9846934372561,32.4041748046875,389130796.5382207,254170032.4066357,4137899.9838480474,4748716.441333338,4735924.911818129,3117534.839579915,4170992.5802934775,3853721.1861155983
M176T47_POS,176.02291385793504,46.745609283447266,NA,7238268.364851148,NA,NA,NA,NA,NA,NA
M176T40_POS,176.05473278674248,39.78334999084473,NA,NA,10427439.826008387,8307561.935196818,13733596.736453325,8523350.366825005,18246522.419069674,7431324.938994052
M176T231_POS,176.06997862409366,231.4051971435547,NA,NA,5868230.457321778,3677744.6798194014,3757823.2320207288,4139646.1252820427,5453558.61313486,3837843.610543158
M176T299_POS,176.06987564875462,298.6223449707031,NA,NA,1542133.9927865868,922100.4773052476,717412.0826397167,1945661.206106773,NA,1558846.665306166
M176T204_POS,176.06997174972227,204.10049200439454,NA,NA,NA,1550748.4953732667,1276774.7629953376,1752693.8979438266,1525379.7945170805,NA
M176T351_POS,176.06987912502316,351.1529991455078,NA,NA,762638.7600656268,396241.65234149457,NA,NA,NA,NA
M176T37_POS,176.07329125811458,37.499892926025396,NA,NA,5410401.271801149,3263092.7811849946,6857395.567577175,5211074.452501482,3973817.699584227,6454688.079685105
M176T365_POS,176.07835715766876,365.27000427246094,NA,NA,NA,NA,NA,97503.16616015659,76254.60410273423,NA
M176T54_POS,176.08921002526955,54.24280548095703,NA,NA,481029.5267912448,103483.09115726883,120552.54281567372,NA,406740.3234156874,NA
M176T360_POS,176.10381309345152,360.04,NA,NA,NA,162420.0111378172,NA,NA,NA,NA
M176T826_POS,176.11778149544972,826.393,NA,NA,NA,143080.39870116944,NA,NA,NA,NA
M176T573_POS,176.1511675034891,573.31,NA,NA,NA,35313.0231922737,NA,NA,NA,NA
M177T33_1_POS,176.97081001276348,32.82278251647949,12200066.796222085,14796125.727922592,NA,NA,NA,NA,NA,NA
M177T826_POS,176.97367373951323,825.64996337890625,NA,NA,NA,NA,410145.8185033967,386060.91627462755,NA,NA
M177T461_POS,176.98855888477777,461.0023651123047,322811.20531347924,NA,NA,199813.59019473862,355584.5533470408,517758.36572620564,455684.204922851,419832.68782050576
M177T33_2_POS,176.9860834479124,32.958566665649414,13927740.027537461,46169562.34898148,NA,NA,NA,NA,NA,NA
M177T103_POS,177.01696580959626,102.9852066040039,13918961.33140909,NA,NA,NA,NA,NA,NA,NA
M177T164_POS,177.01710436564935,164.144287109375,11112692.417068982,NA,NA,NA,NA,NA,NA,NA
M177T836_POS,177.03305617672248,836.15228271484375,30286853.346608162,25213107.501051087,19017509.934520066,17427798.207994495,14629699.877962248,17631859.599659547,19208274.75932413,20741823.384462748
M177T970_POS,177.03277150661964,970.32525634765625,NA,NA,NA,2229742.926787106,1470233.442095554,NA,NA,1572984.238499993
M177T986_POS,177.0327397208431,985.988817626953,NA,NA,NA,1815691.0459687451,1335012.7222934745,NA,NA,1656039.1826585832
M177T954_POS,177.03276751394122,953.5204106445312,NA,NA,NA,2200538.7491699224,1670072.9022742044,NA,NA,3098723.984141052
M177T899_POS,177.032855210187,898.7454443359375,NA,NA,NA,2727029.80452591,1936597.9421059648,NA,NA,1684663.9005937432
M177T933_POS,177.03279330810324,933.003,NA,NA,NA,1430812.0777436346,3053769.714955459,NA,NA,1913618.3674609407
M177T882_POS,177.03290026492215,881.8704833984375,NA,NA,NA,2166095.9331824924,2346504.109999968,NA,NA,2530011.3704130347
M177T867_POS,177.03285924426183,867.3311767578125,NA,NA,NA,3565779.7201886936,3666408.4305546605,NA,NA,3701652.175507801
M177T854_POS,177.03290638918648,854.17,NA,NA,NA,5319664.418415618,4685253.99777556,NA,NA,5383477.693612501
M177T1013_POS,177.03272523871556,1013.0812377929688,NA,NA,NA,1643866.0719552932,1762628.471639631,NA,NA,2515622.649890626
M177T913_POS,177.03282569034593,912.92303466796875,NA,NA,NA,1989406.3299482923,1777566.4621640644,NA,NA,2593444.590656248
M177T1030_POS,177.03273819915637,1030.3899731445313,NA,NA,NA,NA,1840865.9492394256,NA,NA,2527915.7528971266
M177T433_POS,177.05402491022284,432.6199111328125,14175965.419382531,12675853.479337232,16093184.092949528,9900557.184957517,15673483.732277581,15025568.121031368,15753461.974409057,14913932.582636757
M177T501_POS,177.05401288438466,501.3233642578125,1931473.733125003,1467556.9892599436,NA,NA,2292876.7933971756,2618629.0325244116,NA,2590870.968520254
M177T227_POS,177.06879971125974,226.511,NA,NA,NA,42848.69748677902,NA,NA,NA,NA
M177T38_POS,177.08626728211942,38.437700271606445,NA,NA,508798307.7083416,473449587.2743549,699269925.4060127,674243269.807002,530600848.51458937,632120685.6069463
M177T52_POS,177.08641788529528,52.014259338378906,NA,NA,386576626.085103,104791988.28886205,319328705.6664097,299128521.8009598,280628812.37232,326742365.4570887
M177T231_POS,177.07340372016802,231.24837493896484,NA,NA,NA,192521.66491741082,103043.43507656244,163083.93710239953,370223.1941044925,NA
M177T71_POS,177.0863754802562,70.5195541381836,NA,NA,31544550.302795228,NA,67243187.03214471,NA,NA,31476553.214400016
M177T431_POS,177.09077341254758,431.27044677734375,2266739.1366645843,NA,1999188.8605229321,NA,NA,NA,1936978.0009658132,NA
M177T228_POS,177.10091629435914,227.55652618408203,NA,NA,NA,NA,NA,598556.1820820295,753210.6771206049,NA
M177T185_POS,177.10654563295526,184.62401824951172,NA,NA,10402665.817202147,7828237.263539935,NA,144407.1739827837,638620.9251087524,NA
M177T116_POS,177.11151461648723,116.27872848510742,NA,NA,112490.89957963406,NA,NA,NA,128571.4892893709,NA
M177T131_POS,177.1117885508881,131.4310760498047,36169.741131152296,NA,NA,NA,NA,NA,NA,NA
M177T32_POS,177.12649777977973,31.800982107543945,NA,NA,NA,155165.95667269977,NA,198851.55850659692,NA,NA
M177T619_POS,177.16312509662734,619.27764892578125,NA,NA,NA,NA,1403592.7724404805,NA,1882678.7667720295,1700578.998331878
M177T33_3_POS,177.4954265143358,33.178428649902344,2917375.082694793,NA,NA,NA,NA,NA,NA,NA
M178T33_POS,177.9802515167694,33.0949592590332,153542739.97831014,97255702.16603215,NA,NA,NA,NA,NA,NA
M178T837_POS,177.9916431920622,837.104,625220631.9382408,616744769.9480995,645218676.7255538,777121082.7644452,811492906.3252525,696489012.5298866,1143173190.0375745,920811629.5288643
M178T932_1_POS,177.98599727637136,931.8090341796875,NA,9131931.85744525,31710054.786329024,7479044.181710268,NA,NA,19291267.642137036,18404102.09812507
M178T879_POS,177.99158192671666,879.0522570800781,NA,39026153.64253618,82896428.39106536,15653614.957638865,NA,25697700.162149895,43638118.36725036,72371677.51251435
M178T859_POS,177.9803076601179,858.73162841796875,NA,NA,59636684.74856056,36287091.54088104,NA,62443854.804292776,57619856.68991088,NA
M178T949_POS,177.98032104323877,949.22271728515625,NA,10728252.934461271,NA,10942456.966762118,NA,14331224.364479108,16536852.301504245,15974954.725447198
M178T968_1_POS,177.98598530461612,967.7770625,NA,9627951.337043254,11854506.360165562,5856589.0492301965,NA,12871797.067215402,NA,16739162.723312458
M178T899_POS,177.98040723044576,899.031,NA,9725643.289960856,NA,11749719.063951641,NA,15267591.661540056,73877772.2453999,83794913.69401072
M178T1014_POS,177.98016612296922,1013.5093383789062,NA,10050972.702468764,33852431.628506266,6928325.892500048,NA,8700045.882008499,NA,NA
M178T1031_POS,177.9859401548039,1030.5399731445314,NA,6927194.7685715165,10672377.891562514,NA,NA,9085755.783636369,NA,8214772.799013279
M178T989_POS,177.98012586748226,988.85382080078125,NA,12394422.140648212,20631357.96648034,7049709.558482554,NA,44423924.00556294,NA,NA
M178T272_POS,177.99176364687992,271.65220642089844,NA,NA,101622999.2724547,NA,NA,NA,94709984.97354522,111576203.87268406
M178T338_POS,177.9917430121416,338.22674560546875,NA,NA,50836418.84575021,NA,NA,NA,66704915.18769257,81568544.47480664
M178T426_POS,177.99178560234145,426.37017822265625,NA,NA,56971648.13072728,NA,NA,NA,67935948.13376807,116245467.75470266
M178T392_POS,177.9917556849211,392.12904357910156,NA,NA,74493175.22885397,NA,NA,NA,62740201.42038685,46272680.63345481
M178T256_POS,177.99171721723644,255.77284240722656,NA,NA,165603093.06943518,NA,NA,NA,93820292.25190006,130611210.67741098
M178T449_POS,177.99180918868112,449.0130310058594,NA,NA,28293312.690500047,NA,NA,NA,44310813.54750004,30429190.92857143
M178T306_POS,177.99179104313558,306.07049560546875,NA,NA,262906818.62760007,NA,NA,NA,216076304.20058686,117585775.15999995
M178T375_POS,177.99176290987887,374.7509765625,NA,NA,175175404.3436221,NA,NA,NA,47644147.824875236,64415921.42358628
M178T407_POS,177.99175508375626,407.3094177246094,NA,NA,48552166.57499983,NA,NA,NA,111105319.37243974,29767281.921882447
M178T357_POS,177.99175734136008,357.31439208984375,NA,NA,55607564.3053635,NA,NA,NA,73465336.06380019,65103464.07522216
M178T290_POS,177.99173403914543,289.56512451171875,NA,NA,50589408.808058746,NA,NA,NA,NA,83411703.40274973
M178T239_POS,177.9917221890837,239.0627670288086,NA,NA,113244118.90166669,NA,NA,NA,70809444.44802086,NA
M178T54_POS,178.00991098396833,54.49799919128418,38163819.11764561,59358714.12750992,10352820.276318952,5895080.275864182,21840820.242469963,NA,15612920.850804798,9046644.316714227
M178T148_POS,178.00957212264007,148.10528332519533,9283381.871520823,14023498.563200917,38337451.50379457,7327132.100708336,NA,6008115.092779819,11849642.742645347,21120903.0778572
M178T165_POS,177.99173298539233,164.98841857910156,12016762.279982641,NA,100600328.66368082,6483341.122621634,NA,NA,116510107.5360685,182130961.0559011
M178T187_POS,177.9917919482039,187.07109832763672,13190341.015785042,NA,67881983.04678579,NA,NA,NA,71079545.28290002,49290818.999486774
M178T77_POS,178.00996251009838,76.979888916015625,10352064.349392183,13420480.36458873,NA,NA,NA,28111591.094492197,NA,NA
M178T220_POS,177.99174485161174,220.38490295410156,5852532.665947915,NA,130464341.707689,NA,NA,NA,NA,266312192.77581578
